duration,serializeType,applicationCpuLoad,swapUseMemory,concurrentlyMonitoringCount,systemCpuLoad,systemUseMemory,rowsCount,applicationUseMemory,columnsCount,freeMemory
1808,2,0.054802305537599655,0,1,0.06257994755125314,9743376384,2400,3698851840,20,3192758272
829,2,0.08095790629311031,0,1,0.08875623813875026,9743314944,2500,3698851840,20,3192819712
727,2,0.029812523693263215,0,1,0.04069452883140931,9743458304,2600,3698851840,20,3192676352
901,2,0.12359232685371967,0,1,0.14103647075004583,9743114240,2700,3698851840,20,3193020416
811,2,0.04148037194519607,0,1,0.05348092348337477,9743593472,2800,3698851840,20,3192541184
719,2,0.02965854277735466,0,1,0.046008927815858504,9743609856,2900,3698851840,20,3192524800
695,2,0.024618437118437118,0,1,0.04910993478066649,9743486976,3000,3698851840,20,3192647680
849,2,0.025389408099688475,0,1,0.04110181096162404,9743622144,3100,3698851840,20,3192512512
895,2,0.035968198468198466,0,1,0.05042665667665668,9743216640,3200,3698851840,20,3192918016
810,2,0.022718534619291558,0,1,0.03945462503374314,9742987264,3300,3698851840,20,3193147392
844,2,0.02989196053655984,0,1,0.0435186532399076,9743675392,3400,3698851840,20,3192459264
1118,2,0.04266826923076923,0,1,0.06288060897435897,9743470592,3500,3698851840,20,3192664064
1030,2,0.027043141030199266,0,1,0.04398479633671271,9743540224,3600,3698851840,20,3192594432
971,2,0.04115190880169671,0,1,0.059158534885934144,9743360000,3700,3698851840,20,3192774656
900,2,0.03672768591658282,0,1,0.05686999824988465,9743159296,3800,3698851840,20,3192975360
810,2,0.027818318299841254,0,1,0.037546928076248265,9742979072,3900,3698851840,20,3193155584
5134,2,0.005535856984027716,0,1,0.0157918019198507,9743282176,4000,3698851840,20,3192852480
2644,2,0.010973127494608133,0,1,0.05872363510308349,9743179776,4100,3698851840,20,3192954880
817,2,0.015804744658607015,0,1,0.03898639519775466,9743425536,4200,3698851840,20,3192709120
1001,2,0.022133213130143978,0,1,0.03698069973736767,9743314944,4300,3698851840,20,3192819712
1134,2,0.03989102219835303,0,1,0.06927223874145294,9743769600,4400,3698851840,20,3192365056
930,2,0.030461645323051678,0,1,0.05266795564828211,9743364096,4500,3698851840,20,3192770560
1075,2,0.024216122415890128,0,1,0.04804746163631181,9743175680,4600,3698851840,20,3192958976
1000,2,0.03230977666611995,0,1,0.0535002720250263,9743220736,4700,3698851840,20,3192913920
1111,2,0.025959299070652787,0,1,0.050754290646897536,9743491072,4800,3698851840,20,3192643584
1147,2,0.02600490920641601,0,1,0.0384481002682033,9743564800,4900,3698851840,20,3192569856
1100,2,0.032353593563459904,0,1,0.05355429495914546,9743388672,5000,3698851840,20,3192745984
1113,2,0.025438698642186758,0,1,0.037524345978487014,9743106048,5100,3698851840,20,3193028608
1152,2,0.021486663218461655,0,1,0.03352958399103824,9743069184,5200,3698851840,20,3193065472
1412,2,0.034871652507142886,0,1,0.05445532942765816,9743507456,5300,3698851840,20,3192627200
1231,2,0.016820414785031754,0,1,0.03652881528182112,9743421440,5400,3698851840,20,3192713216
1370,2,0.02013540306624389,0,1,0.036042235908851764,9742991360,5500,3698851840,20,3193143296
1289,2,0.028115260570914676,0,1,0.04842450601874105,9743138816,5600,3698851840,20,3192995840
1434,2,0.07121132272537663,0,1,0.10289888032588981,9743364096,5700,3698851840,20,3192770560
1300,2,0.023896316812888504,0,1,0.04771393791225111,9743466496,5800,3698851840,20,3192668160
1117,2,0.017949647886086186,0,1,0.03952716200052218,9743572992,5900,3698851840,20,3192561664
1288,2,0.0984501564829684,0,1,0.11946691133471643,9743794176,6000,3698851840,20,3192340480
1429,2,0.034564168107787424,0,1,0.04542005030645191,9743724544,6100,3698851840,20,3192410112
1231,2,0.03023979908391361,0,1,0.04862594457504319,9743814656,6200,3698851840,20,3192320000
1447,2,0.06130178564192101,0,1,0.1404893120173019,9767129088,6300,3698851840,20,3169005568
1400,2,0.02085078715751608,0,1,0.04652772227528995,9772978176,6400,3698851840,20,3163156480
1414,2,0.023021231265339042,0,1,0.03985367361807761,9773563904,6500,3698851840,20,3162570752
1668,2,0.04974021606490273,0,1,0.06536358327381353,9773608960,6600,3698851840,20,3162525696
1502,2,0.022898150474357875,0,1,0.03411578003685805,9773928448,6700,3698851840,20,3162206208
1420,2,0.02328892849000525,0,1,0.043538715818265544,9773871104,6800,3698851840,20,3162263552
1524,2,0.0640861980385091,0,1,0.08256554593119127,9773301760,6900,3698851840,20,3162832896
1530,2,0.026683153552478814,0,1,0.04283374232635404,9743794176,7000,3698851840,20,3192340480
1633,2,0.021765530528507708,0,1,0.04141806995372059,9744330752,7100,3698851840,20,3191803904
1538,2,0.06250926484351521,0,1,0.08369206210201274,9744187392,7200,3698851840,20,3191947264
1499,2,0.020518256341154374,0,1,0.044072877033521037,9744224256,7300,3698851840,20,3191910400
1615,2,0.022851475799825872,0,1,0.04394190696916665,9743937536,7400,3698851840,20,3192197120
1691,2,0.0735404387178047,0,1,0.08687438076969584,9743872000,7500,3698851840,20,3192262656
1608,2,0.02063900013983807,0,1,0.03597128846803093,9743405056,7600,3698851840,20,3192729600
1622,2,0.024486094285823122,0,1,0.03963096752217059,9744064512,7700,3698851840,20,3192070144
1692,2,0.07204711963617612,0,1,0.09067560728744939,9743728640,7800,3698851840,20,3192406016
1831,2,0.027222887007791945,0,1,0.041496514389735055,9743781888,7900,3698851840,20,3192352768
1731,2,0.03149520218127593,0,1,0.05124515894840008,9743777792,8000,3698851840,20,3192356864
1753,2,0.05086760587936734,0,1,0.07119757009572436,9743499264,8100,3698851840,20,3192635392
1601,2,0.022327922096422974,0,1,0.04505889937734834,9743908864,8200,3698851840,20,3192225792
1832,2,0.020294791722691153,0,1,0.034440438825155524,9744003072,8300,3698851840,20,3192131584
7668,2,0.013240357322559737,0,1,0.03172118394653653,9743900672,8400,3698851840,20,3192233984
1902,2,0.018196080644166425,0,1,0.08101187488528015,9743958016,8500,3698851840,20,3192176640
2220,2,0.016041559820483456,0,1,0.033186820694506694,9743876096,8600,3698851840,20,3192258560
1648,2,0.05520462780570775,0,1,0.07439986396970534,9744080896,8700,3698851840,20,3192053760
1832,2,0.026494913338410565,0,1,0.047092429397748235,9744035840,8800,3698851840,20,3192098816
1626,2,0.0248455620333178,0,1,0.040984591879992115,9744080896,8900,3698851840,20,3192053760
1839,2,0.05512975225626025,0,1,0.07658100543085791,9743851520,9000,3698851840,20,3192283136
1999,2,0.022418802873087132,0,1,0.04413046267854083,9744302080,9100,3698851840,20,3191832576
1822,2,0.015362182775903307,0,1,0.03481701792619647,9744228352,9200,3698851840,20,3191906304
1800,2,0.06583693846691606,0,1,0.08565914702326301,9744109568,9300,3698851840,20,3192025088
2003,2,0.019476011716251844,0,1,0.04232678898776082,9744310272,9400,3698851840,20,3191824384
1921,2,0.017646925109378174,0,1,0.03817342686279467,9744465920,9500,3698851840,20,3191668736
1891,2,0.06982333948797365,0,1,0.08072081970165594,9744867328,9600,3698851840,20,3191267328
2228,2,0.028026748343161698,0,1,0.035401029782812364,9744490496,9700,3698851840,20,3191644160
1830,2,0.027142602024411138,0,1,0.049857477941018864,9744642048,9800,3698851840,20,3191492608
1928,2,0.05766752871264807,0,1,0.06611375724361075,9744355328,9900,3698851840,20,3191779328
1892,2,0.021237382807301853,0,1,0.04551771954962788,9744584704,10000,3698851840,20,3191549952
1804,2,0.021939221419094296,0,1,0.03899310536721934,9744445440,10100,3698851840,20,3191689216
1955,2,0.027995515540633717,0,1,0.04130897913745456,9744486400,10200,3698851840,20,3191648256
1998,2,0.018437563500847336,0,1,0.04413040246694167,9744945152,10300,3698851840,20,3191189504
2120,2,0.05988454662674676,0,1,0.07306143027685418,9744605184,10400,3698851840,20,3191529472
2310,2,0.022203475283040498,0,1,0.03902876749181948,9744633856,10500,3698851840,20,3191500800
2032,2,0.017745269235610962,0,1,0.03527252168880434,9744596992,10600,3698851840,20,3191537664
2124,2,0.02522175200471048,0,1,0.039375094429876356,9744363520,10700,3698851840,20,3191771136
2109,2,0.018934069843307918,0,1,0.041992440492332576,9744216064,10800,3698851840,20,3191918592
1972,2,0.046953696507929576,0,1,0.058756873734187115,9744523264,10900,3698851840,20,3191611392
3099,2,0.016728001883633818,0,1,0.0642943889767574,9744764928,11000,3698851840,20,3191369728
403,2,0.007801418439716312,0,1,0.03930980799169694,9744052224,100,3698851840,25,3192082432
182,2,0.16666666666666666,0,1,0.17777777777777778,9744052224,200,3698851840,25,3192082432
343,2,0.17410714285714285,0,1,0.17857142857142858,9744052224,300,3698851840,25,3192082432
515,2,0.2673328398717,0,1,0.29219096965210956,9744191488,400,3698851840,25,3191943168
435,2,0.09066666666666667,0,1,0.11001042318115489,9744191488,500,3698851840,25,3191943168
322,2,0.12528195488721805,0,1,0.14845039427837886,9744240640,600,3698851840,25,3191894016
483,2,0.03566176470588235,0,1,0.04821207110376188,9744318464,700,3698851840,25,3191816192
549,2,0.07751297781972628,0,1,0.08681149097815764,9744371712,800,3698851840,25,3191762944
1001,2,0.04625959801264679,0,1,0.053352851980900756,9744683008,900,3698851840,25,3191451648
1219,2,0.020595129187146927,0,1,0.029450870637123407,9744166912,1000,3698851840,25,3191967744
1589,2,0.011002629848783694,0,1,0.02583674091178782,9744310272,1100,3698851840,25,3191824384
3661,2,0.00610927815978539,0,1,0.03770098090890087,9744527360,1200,3698851840,25,3191607296
699,2,0.06495971747047788,0,1,0.09732815964523281,9744629760,1300,3698851840,25,3191504896
718,2,0.04268972455610844,0,1,0.0690627143172212,9744527360,1400,3698851840,25,3191607296
595,2,0.02564102564102564,0,1,0.022564102564102562,9744506880,1500,3698851840,25,3191627776
485,2,0.02542745788282625,0,1,0.052740759366356554,9744384000,1600,3698851840,25,3191750656
638,2,0.0452049427365883,0,1,0.09824894514767932,9744510976,1700,3698851840,25,3191623680
722,2,0.029829227323628218,0,1,0.03917973124300112,9744211968,1800,3698851840,25,3191922688
596,2,0.025787139689578714,0,1,0.05072431633407243,9744150528,1900,3698851840,25,3191984128
646,2,0.046451969083548025,0,1,0.05560606060606062,9744433152,2000,3698851840,25,3191701504
816,2,0.08366682397357243,0,1,0.09134969325153375,9744146432,2100,3698851840,25,3191988224
626,2,0.030695892646658805,0,1,0.0524962429876882,9744633856,2200,3698851840,25,3191500800
973,2,0.03135775862068965,0,1,0.03898099027409372,9744744448,2300,3698851840,25,3191390208
799,2,0.05021784593935169,0,1,0.05747647263855002,9744502784,2400,3698851840,25,3191631872
910,2,0.027849510665953058,0,1,0.04997371740958789,9744355328,2500,3698851840,25,3191779328
948,2,0.031136551361790707,0,1,0.05616205317303358,9744482304,2600,3698851840,25,3191652352
900,2,0.03284535599974036,0,1,0.05388813000465391,9744437248,2700,3698851840,25,3191697408
911,2,0.02357805850959202,0,1,0.03150126206000391,9744343040,2800,3698851840,25,3191791616
748,2,0.036983254840397696,0,1,0.058435928947840464,9743937536,2900,3698851840,25,3192197120
1218,2,0.03433958433958434,0,1,0.04959894655016606,9744404480,3000,3698851840,25,3191730176
926,2,0.027334494773519166,0,1,0.03920949477351916,9744449536,3100,3698851840,25,3191685120
868,2,0.0342986449306473,0,1,0.06954556957110909,9744437248,3200,3698851840,25,3191697408
1000,2,0.03246585711966926,0,1,0.046807313970086264,9744588800,3300,3698851840,25,3191545856
908,2,0.0214272413989799,0,1,0.04178460424030913,9744646144,3400,3698851840,25,3191488512
944,2,0.026590240048107512,0,1,0.0358090374537743,9744371712,3500,3698851840,25,3191762944
1204,2,0.025031600064767325,0,1,0.04026000513979194,9743958016,3600,3698851840,25,3192176640
913,2,0.020912090151087706,0,1,0.04233257319290327,9744244736,3700,3698851840,25,3191889920
1357,2,0.019431455930660594,0,1,0.036906793130281994,9744498688,3800,3698851840,25,3191635968
1215,2,0.03802046256550523,0,1,0.05161436682240125,9744338944,3900,3698851840,25,3191795712
1028,2,0.02302300748519383,0,1,0.04529214652043219,9746345984,4000,3698851840,25,3189788672
1070,2,0.0243180288157996,0,1,0.03844152088075232,9746219008,4100,3698851840,25,3189915648
1201,2,0.026267159201285917,0,1,0.03510682432889983,9745948672,4200,3698851840,25,3190185984
1310,2,0.01924599993355535,0,1,0.03839932749757995,9746092032,4300,3698851840,25,3190042624
1147,2,0.034277603860402316,0,1,0.06546882382248236,9746313216,4400,3698851840,25,3189821440
1103,2,0.026176467161570127,0,1,0.04589881109159625,9746243584,4500,3698851840,25,3189891072
1213,2,0.02160835214377355,0,1,0.03214938378024987,9745997824,4600,3698851840,25,3190136832
1152,2,0.03209110363673444,0,1,0.043487058005936295,9745915904,4700,3698851840,25,3190218752
1516,2,0.027391127391127392,0,1,0.035126802962168815,9746599936,4800,3698851840,25,3189534720
1026,2,0.018554841725573434,0,1,0.03954546315965385,9746931712,4900,3698851840,25,3189202944
1172,2,0.026883142027544105,0,1,0.046153542041120425,9746026496,5000,3698851840,25,3190108160
1299,2,0.028386188996840696,0,1,0.04336349980138976,9745989632,5100,3698851840,25,3190145024
1211,2,0.024944466630859665,0,1,0.04413273105837674,9745719296,5200,3698851840,25,3190415360
1245,2,0.01994004833726088,0,1,0.03991458599472537,9747234816,5300,3698851840,25,3188899840
1488,2,0.023498582652330062,0,1,0.04615096154298288,9747251200,5400,3698851840,25,3188883456
1428,2,0.07510285601172323,0,1,0.09898461259809029,9747058688,5500,3698851840,25,3189075968
1827,2,0.03189013192901333,0,1,0.049669095242323054,9746329600,5600,3698851840,25,3189805056
1227,2,0.020720622894535936,0,1,0.045601755967609625,9746382848,5700,3698851840,25,3189751808
1780,2,0.04689185615032902,0,1,0.06929954514964703,9746759680,5800,3698851840,25,3189374976
1504,2,0.028971664508961527,0,1,0.05869463934094846,9747140608,5900,3698851840,25,3188994048
1614,2,0.02595804767917055,0,1,0.04047644495618434,9746817024,6000,3698851840,25,3189317632
1501,2,0.07416954935611653,0,1,0.08624539972829015,9746862080,6100,3698851840,25,3189272576
2106,2,0.011232774406385242,0,1,0.043231223951862345,9747959808,6200,3698851840,25,3188174848
2324,2,0.01174665580385526,0,1,0.04035557705391802,9748480000,6300,3698851840,25,3187654656
2620,2,0.04167416074002364,0,1,0.05637742353802641,9747492864,6400,3698851840,25,3188641792
2332,2,0.0163694382658769,0,1,0.0317442096173512,9746919424,6500,3698851840,25,3189215232
9275,2,0.005206112141943971,0,1,0.03218900528480213,9793806336,6600,3698851840,25,3142328320
1825,2,0.05707688819067087,0,1,0.0787793107569897,9789698048,6700,3698851840,25,3146436608
1904,2,0.02938573780425361,0,1,0.04509600416397669,9789452288,6800,3698851840,25,3146682368
1617,2,0.0189893962917447,0,1,0.043293050803811205,9747001344,6900,3698851840,25,3189133312
1766,2,0.047824212240036315,0,1,0.06889716918305883,9747066880,7000,3698851840,25,3189067776
1702,2,0.020356101914391113,0,1,0.040049828027112544,9747189760,7100,3698851840,25,3188944896
1514,2,0.02258329478350726,0,1,0.04202482535834313,9747423232,7200,3698851840,25,3188711424
2055,2,0.04285262953231068,0,1,0.06103025238696027,9747296256,7300,3698851840,25,3188838400
2038,2,0.03140672171712693,0,1,0.04407522312603765,9746862080,7400,3698851840,25,3189272576
1833,2,0.025872716090006784,0,1,0.05621428139130736,9748164608,7500,3698851840,25,3187970048
1663,2,0.05352740042727206,0,1,0.06796957998498436,9747238912,7600,3698851840,25,3188895744
2509,2,0.020576748417625797,0,1,0.04189473481626186,9747972096,7700,3698851840,25,3188162560
2123,2,0.020133976074708022,0,1,0.04019469120583217,9747943424,7800,3698851840,25,3188191232
2105,2,0.057533941666632435,0,1,0.07798780414811875,9747980288,7900,3698851840,25,3188154368
1708,2,0.0222733114838378,0,1,0.02998199846081746,9748004864,8000,3698851840,25,3188129792
1816,2,0.018637554244328936,0,1,0.038296596376792294,9758945280,8100,3698851840,25,3177189376
1920,2,0.05470983461393748,0,1,0.07667116196100493,9758904320,8200,3698851840,25,3177230336
1910,2,0.02263483822467175,0,1,0.048170902650099344,9759219712,8300,3698851840,25,3176914944
1730,2,0.02053253419307452,0,1,0.034302088988041386,9758826496,8400,3698851840,25,3177308160
1978,2,0.02625388692792464,0,1,0.03900655872251656,9747619840,8500,3698851840,25,3188514816
1997,2,0.02779185753315426,0,1,0.048603299866160785,9747759104,8600,3698851840,25,3188375552
1934,2,0.05305237679313993,0,1,0.07029467664167918,9747644416,8700,3698851840,25,3188490240
2192,2,0.023632577399586387,0,1,0.035666720271598326,9746935808,8800,3698851840,25,3189198848
2108,2,0.017682282821052345,0,1,0.03375004559350202,9747582976,8900,3698851840,25,3188551680
2656,2,0.016173317055216928,0,1,0.03226328200066147,9747722240,9000,3698851840,25,3188412416
2624,2,0.01591993518036205,0,1,0.07809207210845849,9830100992,9100,3698851840,25,3106033664
2104,2,0.05724819644352832,0,1,0.071271137990795,9799979008,9200,3698851840,25,3136155648
2104,2,0.02517675201605676,0,1,0.07053516472764042,9766703104,9300,3698851840,25,3169431552
2006,2,0.02360651582235036,0,1,0.045328562137800614,9759956992,9400,3698851840,25,3176177664
5236,2,0.010581411190931336,0,1,0.02131038819393412,9760182272,9500,3698851840,25,3175952384
2198,2,0.021385102736731956,0,1,0.04109125758132622,9760509952,9600,3698851840,25,3175624704
2501,2,0.04884960182031703,0,1,0.06161702694974473,9760288768,9700,3698851840,25,3175845888
2387,2,0.022595603476540573,0,1,0.09429987534929768,9765855232,9800,3698851840,25,3170279424
2454,2,0.03706390036994866,0,1,0.06844633285995315,9761107968,9900,3698851840,25,3175026688
2194,2,0.01968140290745448,0,1,0.03157688403100836,9761259520,10000,3698851840,25,3174875136
2292,2,0.05779973296429341,0,1,0.08017940473449002,9761128448,10100,3698851840,25,3175006208
2590,2,0.024214140834314626,0,1,0.04523879316759735,9760350208,10200,3698851840,25,3175784448
2234,2,0.04586319940459863,0,1,0.06393513489790767,9761116160,10300,3698851840,25,3175018496
2295,2,0.024266918055348873,0,1,0.04168951941682328,9760968704,10400,3698851840,25,3175165952
3676,2,0.02563432429071995,0,1,0.08274172065858254,9761251328,10500,3698851840,25,3174883328
2509,2,0.021183898472088458,0,1,0.041122028378125945,9760845824,10600,3698851840,25,3175288832
2453,2,0.05181406960372093,0,1,0.06499912718065713,9760890880,10700,3698851840,25,3175243776
2291,2,0.02286349278853082,0,1,0.04257536568168654,9760681984,10800,3698851840,25,3175452672
2397,2,0.05668724873838676,0,1,0.0659290375643323,9760792576,10900,3698851840,25,3175342080
2511,2,0.026649622811296333,0,1,0.04174138195322495,9760595968,11000,3698851840,25,3175538688
208,2,0.01944264419961115,0,1,0.03888528839922229,9759498240,100,3698851840,30,3176636416
373,2,0.22735191637630664,0,1,0.24738675958188155,9759420416,200,3698851840,30,3176714240
399,2,0.19655172413793104,0,1,0.20689655172413796,9759195136,300,3698851840,30,3176939520
316,2,0.11634615384615385,0,1,0.14807692307692308,9759211520,400,3698851840,30,3176923136
295,2,0.0861505954667691,0,1,0.09709950057625816,9758990336,500,3698851840,30,3177144320
282,2,0.05343511450381679,0,1,0.08089741202755539,9759121408,600,3698851840,30,3177013248
546,2,0.07138418517943142,0,1,0.1071063771943452,9758957568,700,3698851840,30,3177177088
499,2,0.12051985202391706,0,1,0.15020110121736138,9759313920,800,3698851840,30,3176820736
617,2,0.03841842145129526,0,1,0.05202317830631722,9759363072,900,3698851840,30,3176771584
488,2,0.034504186289900575,0,1,0.033195970695970696,9759264768,1000,3698851840,30,3176869888
447,2,0.09189076506149678,0,1,0.1115697310819262,9759252480,1100,3698851840,30,3176882176
715,2,0.11261441647597253,0,1,0.1264397406559878,9758961664,1200,3698851840,30,3177172992
533,2,0.0582927011067964,0,1,0.08271203295664442,9759162368,1300,3698851840,30,3176972288
522,2,0.046444468969576574,0,1,0.0644481385424714,9759432704,1400,3698851840,30,3176701952
683,2,0.016804897314375986,0,1,0.02639916387315532,9759285248,1500,3698851840,30,3176849408
702,2,0.07510892079137203,0,1,0.10173591496711273,9759309824,1600,3698851840,30,3176824832
623,2,0.03745869394177813,0,1,0.062175452399685284,9759473664,1700,3698851840,30,3176660992
596,2,0.027271062271062275,0,1,0.05386012941762071,9759588352,1800,3698851840,30,3176546304
846,2,0.03322533977219471,0,1,0.048654204229117114,9759649792,1900,3698851840,30,3176484864
697,2,0.04649067299452904,0,1,0.05957550589941335,9759289344,2000,3698851840,30,3176845312
713,2,0.02761767222935387,0,1,0.044246404002501565,9759473664,2100,3698851840,30,3176660992
749,2,0.03459979252273799,0,1,0.06176048051339336,9759432704,2200,3698851840,30,3176701952
1115,2,0.052517329162066,0,1,0.07342606580411458,9759649792,2300,3698851840,30,3176484864
927,2,0.025394533692933083,0,1,0.036819520989681054,9759666176,2400,3698851840,30,3176468480
774,2,0.03621794871794872,0,1,0.044069164207161636,9759526912,2500,3698851840,30,3176607744
897,2,0.038961888486312705,0,1,0.05277697934468095,9759428608,2600,3698851840,30,3176706048
809,2,0.033592000234136485,0,1,0.04756378678792472,9759449088,2700,3698851840,30,3176685568
947,2,0.02491036545358296,0,1,0.02777349837087406,9759776768,2800,3698851840,30,3176357888
1201,2,0.03266326491936248,0,1,0.056521446033641155,9759846400,2900,3698851840,30,3176288256
813,2,0.022196039085743382,0,1,0.039958365255149196,9759502336,3000,3698851840,30,3176632320
950,2,0.02615155137283383,0,1,0.04035876757650951,9759883264,3100,3698851840,30,3176251392
1220,2,0.04263945650786263,0,1,0.060942558943126154,9759494144,3200,3698851840,30,3176640512
923,2,0.033632724314992694,0,1,0.047772516766944856,9759698944,3300,3698851840,30,3176435712
8103,2,0.004436294173524025,0,1,0.014661995893054357,9759883264,3400,3698851840,30,3176251392
1101,2,0.0370147587501354,0,1,0.07541484304920523,9759735808,3500,3698851840,30,3176398848
1010,2,0.03486518929393909,0,1,0.05906294842224294,9759522816,3600,3698851840,30,3176611840
1249,2,0.017341428229074807,0,1,0.035468383539013486,9759567872,3700,3698851840,30,3176566784
1300,2,0.02712895737785197,0,1,0.03983190602431795,9759780864,3800,3698851840,30,3176353792
1413,2,0.0157574239541288,0,1,0.03231776593198949,9759637504,3900,3698851840,30,3176497152
1149,2,0.03367324255877745,0,1,0.04592752896302764,9759662080,4000,3698851840,30,3176472576
1717,2,0.02424123495552067,0,1,0.03983859491263673,9759674368,4100,3698851840,30,3176460288
1224,2,0.02482659616805958,0,1,0.04729802717607596,9759887360,4200,3698851840,30,3176247296
1378,2,0.026661122800105536,0,1,0.04058735565278584,9759637504,4300,3698851840,30,3176497152
1306,2,0.024407790111184113,0,1,0.03958066855263117,9759899648,4400,3698851840,30,3176235008
1412,2,0.017958841748757066,0,1,0.03837641371102245,9759756288,4500,3698851840,30,3176378368
1447,2,0.027252428268393435,0,1,0.04764627572112054,9759801344,4600,3698851840,30,3176333312
1302,2,0.02314199536673358,0,1,0.0408814144049999,9759801344,4700,3698851840,30,3176333312
1313,2,0.0203841852281704,0,1,0.038115113962155354,9759371264,4800,3698851840,30,3176763392
1353,2,0.02107924571323659,0,1,0.043807462745242304,9759739904,4900,3698851840,30,3176394752
1594,2,0.0226137985998972,0,1,0.0392668665190123,9759936512,5000,3698851840,30,3176198144
1708,2,0.06605888697178948,0,1,0.08458853140016537,9759563776,5100,3698851840,30,3176570880
1500,2,0.02064908731461564,0,1,0.03522557062257767,9759940608,5200,3698851840,30,3176194048
1412,2,0.020555574557353126,0,1,0.031552130319333085,9760157696,5300,3698851840,30,3175976960
1476,2,0.054606880310190335,0,1,0.07335583014644305,9760026624,5400,3698851840,30,3176108032
1864,2,0.03075326423208323,0,1,0.08700972804995387,9799331840,5500,3698851840,30,3136802816
1730,2,0.023647932538707298,0,1,0.037048552210147315,9799815168,5600,3698851840,30,3136319488
1504,2,0.08288633679750604,0,1,0.09877843943244992,9799491584,5700,3698851840,30,3136643072
1699,2,0.02710437042205255,0,1,0.0480910936724853,9800146944,5800,3698851840,30,3135987712
1615,2,0.016384736074081387,0,1,0.02871005688078859,9800105984,5900,3698851840,30,3136028672
1703,2,0.06654946847724173,0,1,0.07943804783883063,9788526592,6000,3698851840,30,3147608064
1701,2,0.020946377837893833,0,1,0.040273706358546414,9788416000,6100,3698851840,30,3147718656
1616,2,0.02852515724827629,0,1,0.041375778837864335,9788755968,6200,3698851840,30,3147378688
1792,2,0.07056041895746826,0,1,0.09067666777551082,9788493824,6300,3698851840,30,3147640832
2128,2,0.025536250058809457,0,1,0.042546169737661566,9788497920,6400,3698851840,30,3147636736
1629,2,0.024783491968781345,0,1,0.04100008363890046,9788641280,6500,3698851840,30,3147493376
1680,2,0.05027224048897302,0,1,0.060359396119724774,9788555264,6600,3698851840,30,3147579392
1895,2,0.020249642901320673,0,1,0.04086523716347084,9788522496,6700,3698851840,30,3147612160
2004,2,0.017789660118889588,0,1,0.029263127614439097,9788485632,6800,3698851840,30,3147649024
1753,2,0.020727610269490885,0,1,0.04012399132745731,9788329984,6900,3698851840,30,3147804672
1795,2,0.01985359277838702,0,1,0.037917213762207934,9787879424,7000,3698851840,30,3148255232
2131,2,0.050941944238755386,0,1,0.06572544573715763,9788321792,7100,3698851840,30,3147812864
4017,2,0.012995158084270542,0,1,0.027072417120779662,9788080128,7200,3698851840,30,3148054528
2937,2,0.015062956486365254,0,1,0.06236966514815599,9760899072,7300,3698851840,30,3175235584
2081,2,0.017472019054123412,0,1,0.03629264963940484,9760931840,7400,3698851840,30,3175202816
2195,2,0.018656611843119935,0,1,0.03696063723982596,9760702464,7500,3698851840,30,3175432192
2039,2,0.049280123661647225,0,1,0.0652829570659997,9760894976,7600,3698851840,30,3175239680
2193,2,0.026226081132797553,0,1,0.03805964315383682,9760763904,7700,3698851840,30,3175370752
2108,2,0.02027063008288939,0,1,0.0330235140376084,9760792576,7800,3698851840,30,3175342080
1954,2,0.020760122371804014,0,1,0.028347505202447436,9760514048,7900,3698851840,30,3175620608
2198,2,0.02487671992127783,0,1,0.04267145919071107,9760681984,8000,3698851840,30,3175452672
2398,2,0.05271172633344039,0,1,0.0712893249830488,9760694272,8100,3698851840,30,3175440384
2595,2,0.021796750965975723,0,1,0.03520306023951305,9760595968,8200,3698851840,30,3175538688
2306,2,0.023439303916242858,0,1,0.042340078788862305,9761165312,8300,3698851840,30,3174969344
2049,2,0.018197298110916825,0,1,0.04531825224047928,9760854016,8400,3698851840,30,3175280640
2297,2,0.025945780372647397,0,1,0.04230852441038955,9761005568,8500,3698851840,30,3175129088
2434,2,0.026084355135119305,0,1,0.043862431431183964,9761542144,8600,3698851840,30,3174592512
2395,2,0.022979861433660508,0,1,0.046430457089629444,9761619968,8700,3698851840,30,3174514688
2157,2,0.02085812946055885,0,1,0.0403435806442585,9761099776,8800,3698851840,30,3175034880
2489,2,0.0214142316015983,0,1,0.03071261608599534,9761304576,8900,3698851840,30,3174830080
2366,2,0.02185176703345032,0,1,0.03489179493031232,9761230848,9000,3698851840,30,3174903808
2496,2,0.024395659607323875,0,1,0.04284354019942819,9761308672,9100,3698851840,30,3174825984
2751,2,0.0204110563698176,0,1,0.040598439500878526,9761136640,9200,3698851840,30,3174998016
2492,2,0.027581002722669033,0,1,0.0462418042731186,9761320960,9300,3698851840,30,3174813696
2465,2,0.027479127148597876,0,1,0.050908886692136585,9760976896,9400,3698851840,30,3175157760
2395,2,0.0262643879848663,0,1,0.04636087628415557,9761349632,9500,3698851840,30,3174785024
2366,2,0.024659388679707496,0,1,0.04741211534363873,9761439744,9600,3698851840,30,3174694912
10337,2,0.007018109006153192,0,1,0.024566787485140143,9761640448,9700,3698851840,30,3174494208
2656,2,0.024427125623831463,0,1,0.05598790683574323,9761595392,9800,3698851840,30,3174539264
2596,2,0.027129315771444288,0,1,0.043423059390554096,9761406976,9900,3698851840,30,3174727680
2563,2,0.020447355240436026,0,1,0.04608114977813286,9761411072,10000,3698851840,30,3174723584
2500,2,0.02958503348924931,0,1,0.04302108099283454,9761521664,10100,3698851840,30,3174612992
